[iter=203] [PID=21648] [time=46.1s]: param_kd=9, param_n=2, param_alpha=13, param_delta=0.19210526315789472 -> accuracy=0.65625
[iter=204] [PID=21648] [time=31.5s]: param_kd=9, param_n=2, param_alpha=14, param_delta=0.0736842105263158 -> accuracy=0.43359375
[iter=205] [PID=21648] [time=25.2s]: param_kd=10, param_n=2, param_alpha=20, param_delta=0.05 -> accuracy=0.31640625
[iter=206] [PID=21648] [time=44.6s]: param_kd=4, param_n=2, param_alpha=20, param_delta=0.2631578947368421 -> accuracy=0.6484375
[iter=207] [PID=21648] [time=86.2s]: param_kd=9, param_n=3, param_alpha=10, param_delta=0.09736842105263158 -> accuracy=0.6875
[iter=208] [PID=21648] [time=57.3s]: param_kd=5, param_n=3, param_alpha=12, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=209] [PID=21648] [time=44.0s]: param_kd=5, param_n=2, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=210] [PID=21648] [time=59.6s]: param_kd=6, param_n=3, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=211] [PID=21648] [time=50.1s]: param_kd=3, param_n=2, param_alpha=17, param_delta=0.2631578947368421 -> accuracy=0.6484375
[iter=212] [PID=21648] [time=62.3s]: param_kd=2, param_n=2, param_alpha=6, param_delta=0.2868421052631579 -> accuracy=0.12109375
[iter=213] [PID=21648] [time=39.9s]: param_kd=4, param_n=2, param_alpha=9, param_delta=0.12105263157894737 -> accuracy=0.60546875
[iter=214] [PID=21648] [time=43.6s]: param_kd=7, param_n=2, param_alpha=8, param_delta=0.19210526315789472 -> accuracy=0.12109375
[iter=215] [PID=21648] [time=123.3s]: param_kd=4, param_n=3, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=216] [PID=21648] [time=60.5s]: param_kd=5, param_n=3, param_alpha=14, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=217] [PID=21648] [time=59.8s]: param_kd=9, param_n=3, param_alpha=13, param_delta=0.12105263157894737 -> accuracy=0.71875
[iter=218] [PID=21648] [time=59.9s]: param_kd=9, param_n=3, param_alpha=13, param_delta=0.12105263157894737 -> accuracy=0.71875
[iter=219] [PID=21648] [time=42.1s]: param_kd=7, param_n=2, param_alpha=14, param_delta=0.16842105263157897 -> accuracy=0.65625
[iter=220] [PID=21648] [time=66.0s]: param_kd=6, param_n=3, param_alpha=15, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=221] [PID=21648] [time=35.7s]: param_kd=5, param_n=2, param_alpha=16, param_delta=0.09736842105263158 -> accuracy=0.50390625
[iter=222] [PID=21648] [time=63.9s]: param_kd=8, param_n=3, param_alpha=5, param_delta=0.09736842105263158 -> accuracy=0.72265625
[iter=223] [PID=21648] [time=55.2s]: param_kd=3, param_n=2, param_alpha=17, param_delta=0.21578947368421053 -> accuracy=0.6484375
[iter=224] [PID=21648] [time=85.4s]: param_kd=4, param_n=3, param_alpha=16, param_delta=0.09736842105263158 -> accuracy=0.56640625
[iter=225] [PID=21648] [time=82.1s]: param_kd=4, param_n=3, param_alpha=19, param_delta=0.16842105263157897 -> accuracy=0.7265625
[iter=226] [PID=21648] [time=47.9s]: param_kd=5, param_n=3, param_alpha=7, param_delta=0.0736842105263158 -> accuracy=0.55078125
[iter=227] [PID=21648] [time=104.0s]: param_kd=5, param_n=3, param_alpha=10, param_delta=0.2868421052631579 -> accuracy=0.12109375
[iter=228] [PID=21648] [time=46.3s]: param_kd=2, param_n=2, param_alpha=16, param_delta=0.16842105263157897 -> accuracy=0.6171875
[iter=229] [PID=21648] [time=44.7s]: param_kd=4, param_n=3, param_alpha=20, param_delta=0.0736842105263158 -> accuracy=0.43359375
[iter=230] [PID=21648] [time=48.6s]: param_kd=2, param_n=2, param_alpha=15, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=231] [PID=21648] [time=44.4s]: param_kd=4, param_n=2, param_alpha=12, param_delta=0.21578947368421053 -> accuracy=0.6484375
[iter=232] [PID=21648] [time=43.6s]: param_kd=8, param_n=2, param_alpha=16, param_delta=0.19210526315789472 -> accuracy=0.609375
[iter=233] [PID=21648] [time=31.2s]: param_kd=9, param_n=2, param_alpha=13, param_delta=0.0736842105263158 -> accuracy=0.44140625
[iter=234] [PID=21648] [time=49.1s]: param_kd=9, param_n=3, param_alpha=12, param_delta=0.09736842105263158 -> accuracy=0.66796875
[iter=235] [PID=21648] [time=46.9s]: param_kd=7, param_n=2, param_alpha=18, param_delta=0.16842105263157897 -> accuracy=0.609375
[iter=236] [PID=21648] [time=64.0s]: param_kd=4, param_n=3, param_alpha=20, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=237] [PID=21648] [time=56.4s]: param_kd=10, param_n=3, param_alpha=11, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=238] [PID=21648] [time=65.5s]: param_kd=8, param_n=3, param_alpha=10, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=239] [PID=21648] [time=64.6s]: param_kd=3, param_n=3, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=240] [PID=21648] [time=74.8s]: param_kd=8, param_n=3, param_alpha=10, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=241] [PID=21648] [time=47.3s]: param_kd=2, param_n=2, param_alpha=17, param_delta=0.21578947368421053 -> accuracy=0.65625
[iter=242] [PID=21648] [time=47.4s]: param_kd=2, param_n=2, param_alpha=18, param_delta=0.2868421052631579 -> accuracy=0.6484375
[iter=243] [PID=21648] [time=41.6s]: param_kd=5, param_n=2, param_alpha=10, param_delta=0.16842105263157897 -> accuracy=0.6484375
[iter=244] [PID=21648] [time=55.6s]: param_kd=9, param_n=2, param_alpha=8, param_delta=0.14473684210526316 -> accuracy=0.6484375
[iter=245] [PID=21648] [time=63.8s]: param_kd=8, param_n=3, param_alpha=5, param_delta=0.09736842105263158 -> accuracy=0.72265625
[iter=246] [PID=21648] [time=60.5s]: param_kd=5, param_n=3, param_alpha=14, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=247] [PID=21648] [time=53.8s]: param_kd=7, param_n=3, param_alpha=13, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=248] [PID=21648] [time=50.9s]: param_kd=5, param_n=3, param_alpha=16, param_delta=0.09736842105263158 -> accuracy=0.5859375
[iter=249] [PID=21648] [time=51.2s]: param_kd=7, param_n=3, param_alpha=11, param_delta=0.09736842105263158 -> accuracy=0.65234375
[iter=250] [PID=21648] [time=56.7s]: param_kd=9, param_n=3, param_alpha=15, param_delta=0.12105263157894737 -> accuracy=0.71484375
[iter=251] [PID=21648] [time=56.6s]: param_kd=9, param_n=3, param_alpha=14, param_delta=0.12105263157894737 -> accuracy=0.71875
[iter=252] [PID=21648] [time=50.4s]: param_kd=8, param_n=3, param_alpha=7, param_delta=0.09736842105263158 -> accuracy=0.70703125
[iter=253] [PID=21648] [time=44.4s]: param_kd=4, param_n=2, param_alpha=16, param_delta=0.21578947368421053 -> accuracy=0.6484375
[iter=254] [PID=21648] [time=44.6s]: param_kd=2, param_n=2, param_alpha=17, param_delta=0.16842105263157897 -> accuracy=0.609375
[iter=255] [PID=21648] [time=67.4s]: param_kd=4, param_n=3, param_alpha=15, param_delta=0.09736842105263158 -> accuracy=0.5703125
[iter=256] [PID=21648] [time=40.7s]: param_kd=6, param_n=3, param_alpha=7, param_delta=0.0736842105263158 -> accuracy=0.56640625
[iter=257] [PID=21648] [time=47.0s]: param_kd=2, param_n=2, param_alpha=17, param_delta=0.2868421052631579 -> accuracy=0.6484375
[iter=258] [PID=21648] [time=47.0s]: param_kd=2, param_n=2, param_alpha=13, param_delta=0.16842105263157897 -> accuracy=0.625
[iter=259] [PID=21648] [time=56.0s]: param_kd=6, param_n=3, param_alpha=11, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=260] [PID=21648] [time=40.6s]: param_kd=2, param_n=2, param_alpha=12, param_delta=0.12105263157894737 -> accuracy=0.53125
[iter=261] [PID=21648] [time=44.1s]: param_kd=4, param_n=2, param_alpha=10, param_delta=0.21578947368421053 -> accuracy=0.12109375
[iter=262] [PID=21648] [time=40.5s]: param_kd=5, param_n=2, param_alpha=12, param_delta=0.14473684210526316 -> accuracy=0.6328125
[iter=263] [PID=21648] [time=60.9s]: param_kd=10, param_n=3, param_alpha=13, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=264] [PID=21648] [time=60.3s]: param_kd=7, param_n=3, param_alpha=9, param_delta=0.12105263157894737 -> accuracy=0.72265625
[iter=265] [PID=21648] [time=42.1s]: param_kd=7, param_n=2, param_alpha=14, param_delta=0.16842105263157897 -> accuracy=0.65625
[iter=266] [PID=21648] [time=64.3s]: param_kd=5, param_n=3, param_alpha=16, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=267] [PID=21648] [time=59.7s]: param_kd=3, param_n=3, param_alpha=11, param_delta=0.3105263157894737 -> accuracy=0.12109375
[iter=268] [PID=21648] [time=53.5s]: param_kd=7, param_n=3, param_alpha=13, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=269] [PID=21648] [time=59.6s]: param_kd=6, param_n=3, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=270] [PID=21648] [time=55.6s]: param_kd=8, param_n=3, param_alpha=18, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=271] [PID=21648] [time=38.7s]: param_kd=9, param_n=2, param_alpha=9, param_delta=0.12105263157894737 -> accuracy=0.6484375
[iter=272] [PID=21648] [time=47.5s]: param_kd=2, param_n=2, param_alpha=16, param_delta=0.2868421052631579 -> accuracy=0.6484375
[iter=273] [PID=21648] [time=39.0s]: param_kd=7, param_n=2, param_alpha=8, param_delta=0.16842105263157897 -> accuracy=0.12109375
[iter=274] [PID=21648] [time=58.3s]: param_kd=6, param_n=3, param_alpha=10, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=275] [PID=21648] [time=44.9s]: param_kd=4, param_n=2, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=276] [PID=21648] [time=57.1s]: param_kd=5, param_n=3, param_alpha=14, param_delta=0.14473684210526316 -> accuracy=0.71875
[iter=277] [PID=21648] [time=54.1s]: param_kd=7, param_n=3, param_alpha=12, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=278] [PID=21648] [time=111.7s]: param_kd=9, param_n=3, param_alpha=13, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=279] [PID=21648] [time=40.1s]: param_kd=6, param_n=2, param_alpha=10, param_delta=0.12105263157894737 -> accuracy=0.6171875
[iter=280] [PID=21648] [time=57.2s]: param_kd=6, param_n=3, param_alpha=12, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=281] [PID=21648] [time=51.6s]: param_kd=10, param_n=3, param_alpha=5, param_delta=0.09736842105263158 -> accuracy=0.734375
[iter=282] [PID=21648] [time=50.6s]: param_kd=10, param_n=3, param_alpha=5, param_delta=0.14473684210526316 -> accuracy=0.12109375
[iter=283] [PID=21648] [time=39.5s]: param_kd=4, param_n=2, param_alpha=16, param_delta=0.09736842105263158 -> accuracy=0.49609375
[iter=284] [PID=21648] [time=62.3s]: param_kd=2, param_n=3, param_alpha=19, param_delta=0.16842105263157897 -> accuracy=0.69921875
[iter=285] [PID=21648] [time=82.1s]: param_kd=4, param_n=3, param_alpha=19, param_delta=0.16842105263157897 -> accuracy=0.7265625
[iter=286] [PID=21648] [time=73.1s]: param_kd=4, param_n=3, param_alpha=8, param_delta=0.0736842105263158 -> accuracy=0.5078125
[iter=287] [PID=21648] [time=68.4s]: param_kd=2, param_n=3, param_alpha=19, param_delta=0.2868421052631579 -> accuracy=0.7421875
[iter=288] [PID=21648] [time=41.6s]: param_kd=5, param_n=2, param_alpha=9, param_delta=0.21578947368421053 -> accuracy=0.12109375
[iter=289] [PID=21648] [time=58.0s]: param_kd=9, param_n=3, param_alpha=7, param_delta=0.21578947368421053 -> accuracy=0.12109375
[iter=290] [PID=21648] [time=46.7s]: param_kd=2, param_n=2, param_alpha=11, param_delta=0.16842105263157897 -> accuracy=0.62890625
[iter=291] [PID=21648] [time=52.3s]: param_kd=3, param_n=2, param_alpha=12, param_delta=0.21578947368421053 -> accuracy=0.6484375
[iter=292] [PID=21648] [time=49.5s]: param_kd=8, param_n=2, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=293] [PID=21648] [time=45.0s]: param_kd=4, param_n=2, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=294] [PID=21648] [time=53.6s]: param_kd=3, param_n=3, param_alpha=9, param_delta=0.09736842105263158 -> accuracy=0.5859375
[iter=295] [PID=21648] [time=44.0s]: param_kd=7, param_n=2, param_alpha=10, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=296] [PID=21648] [time=64.3s]: param_kd=5, param_n=3, param_alpha=16, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=297] [PID=21648] [time=56.4s]: param_kd=6, param_n=3, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=298] [PID=21648] [time=43.2s]: param_kd=6, param_n=2, param_alpha=13, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=299] [PID=21648] [time=128.0s]: param_kd=6, param_n=3, param_alpha=7, param_delta=0.19210526315789472 -> accuracy=0.12109375
[iter=300] [PID=21648] [time=57.3s]: param_kd=6, param_n=3, param_alpha=18, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=301] [PID=21648] [time=43.3s]: param_kd=2, param_n=2, param_alpha=15, param_delta=0.14473684210526316 -> accuracy=0.578125
[iter=302] [PID=21648] [time=44.1s]: param_kd=5, param_n=2, param_alpha=16, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=303] [PID=21648] [time=44.5s]: param_kd=4, param_n=2, param_alpha=11, param_delta=0.16842105263157897 -> accuracy=0.6484375
[iter=304] [PID=21648] [time=40.2s]: param_kd=7, param_n=2, param_alpha=7, param_delta=0.16842105263157897 -> accuracy=0.12109375
[iter=305] [PID=21648] [time=99.7s]: param_kd=9, param_n=3, param_alpha=9, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=306] [PID=21648] [time=57.0s]: param_kd=5, param_n=3, param_alpha=11, param_delta=0.09736842105263158 -> accuracy=0.6015625
[iter=307] [PID=21648] [time=38.4s]: param_kd=7, param_n=3, param_alpha=8, param_delta=0.05 -> accuracy=0.4296875
[iter=308] [PID=21648] [time=61.3s]: param_kd=8, param_n=3, param_alpha=13, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=309] [PID=21648] [time=78.9s]: param_kd=7, param_n=3, param_alpha=14, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=310] [PID=21648] [time=123.8s]: param_kd=4, param_n=3, param_alpha=8, param_delta=0.14473684210526316 -> accuracy=0.73828125
[iter=311] [PID=21648] [time=42.3s]: param_kd=5, param_n=2, param_alpha=11, param_delta=0.16842105263157897 -> accuracy=0.6484375
[iter=312] [PID=21648] [time=73.2s]: param_kd=8, param_n=3, param_alpha=10, param_delta=0.14473684210526316 -> accuracy=0.7421875
[iter=313] [PID=21648] [time=42.0s]: param_kd=5, param_n=2, param_alpha=12, param_delta=0.16842105263157897 -> accuracy=0.6484375
[iter=314] [PID=21648] [time=65.8s]: param_kd=3, param_n=3, param_alpha=19, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=315] [PID=21648] [time=52.0s]: param_kd=4, param_n=2, param_alpha=19, param_delta=0.14473684210526316 -> accuracy=0.609375
[iter=316] [PID=21648] [time=50.8s]: param_kd=6, param_n=3, param_alpha=7, param_delta=0.2631578947368421 -> accuracy=0.12109375
[iter=317] [PID=21648] [time=63.4s]: param_kd=5, param_n=3, param_alpha=19, param_delta=0.2868421052631579 -> accuracy=0.7421875
[iter=318] [PID=21648] [time=47.4s]: param_kd=2, param_n=2, param_alpha=10, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=319] [PID=21648] [time=43.3s]: param_kd=6, param_n=2, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=320] [PID=21648] [time=46.5s]: param_kd=2, param_n=2, param_alpha=16, param_delta=0.19210526315789472 -> accuracy=0.64453125
[iter=321] [PID=21648] [time=40.5s]: param_kd=5, param_n=2, param_alpha=12, param_delta=0.14473684210526316 -> accuracy=0.6328125
[iter=322] [PID=21648] [time=40.3s]: param_kd=8, param_n=2, param_alpha=12, param_delta=0.14473684210526316 -> accuracy=0.60546875
[iter=323] [PID=21648] [time=57.7s]: param_kd=5, param_n=3, param_alpha=13, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=324] [PID=21648] [time=42.5s]: param_kd=5, param_n=3, param_alpha=9, param_delta=0.05 -> accuracy=0.37890625
[iter=325] [PID=21648] [time=40.5s]: param_kd=7, param_n=2, param_alpha=11, param_delta=0.14473684210526316 -> accuracy=0.65234375
[iter=326] [PID=21648] [time=43.5s]: param_kd=5, param_n=2, param_alpha=16, param_delta=0.21578947368421053 -> accuracy=0.6484375
[iter=327] [PID=21648] [time=74.2s]: param_kd=6, param_n=3, param_alpha=11, param_delta=0.14473684210526316 -> accuracy=0.7421875
[iter=328] [PID=21648] [time=122.5s]: param_kd=4, param_n=3, param_alpha=11, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=329] [PID=21648] [time=33.9s]: param_kd=6, param_n=3, param_alpha=16, param_delta=0.05 -> accuracy=0.33984375
[iter=330] [PID=21648] [time=127.8s]: param_kd=6, param_n=3, param_alpha=8, param_delta=0.21578947368421053 -> accuracy=0.12109375
[iter=331] [PID=21648] [time=47.4s]: param_kd=2, param_n=2, param_alpha=18, param_delta=0.2868421052631579 -> accuracy=0.6484375
[iter=332] [PID=21648] [time=45.0s]: param_kd=4, param_n=2, param_alpha=13, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=333] [PID=21648] [time=126.8s]: param_kd=4, param_n=3, param_alpha=11, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=334] [PID=21648] [time=57.0s]: param_kd=5, param_n=3, param_alpha=10, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=335] [PID=21648] [time=118.5s]: param_kd=9, param_n=3, param_alpha=11, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=336] [PID=21648] [time=60.1s]: param_kd=7, param_n=3, param_alpha=12, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=337] [PID=21648] [time=105.9s]: param_kd=6, param_n=3, param_alpha=9, param_delta=0.21578947368421053 -> accuracy=0.12109375
[iter=338] [PID=21648] [time=43.2s]: param_kd=6, param_n=2, param_alpha=13, param_delta=0.21578947368421053 -> accuracy=0.6484375
[iter=339] [PID=21648] [time=76.3s]: param_kd=8, param_n=3, param_alpha=13, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=340] [PID=21648] [time=53.0s]: param_kd=7, param_n=3, param_alpha=8, param_delta=0.16842105263157897 -> accuracy=0.12109375
[iter=341] [PID=21648] [time=61.2s]: param_kd=8, param_n=3, param_alpha=6, param_delta=0.14473684210526316 -> accuracy=0.12109375
[iter=342] [PID=21648] [time=41.8s]: param_kd=5, param_n=2, param_alpha=10, param_delta=0.14473684210526316 -> accuracy=0.640625
[iter=343] [PID=21648] [time=41.9s]: param_kd=7, param_n=2, param_alpha=10, param_delta=0.14473684210526316 -> accuracy=0.6484375
[iter=344] [PID=21648] [time=65.1s]: param_kd=3, param_n=3, param_alpha=12, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=345] [PID=21648] [time=122.9s]: param_kd=4, param_n=3, param_alpha=10, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=346] [PID=21648] [time=59.6s]: param_kd=6, param_n=3, param_alpha=7, param_delta=0.09736842105263158 -> accuracy=0.68359375
[iter=347] [PID=21648] [time=62.8s]: param_kd=5, param_n=3, param_alpha=13, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=348] [PID=21648] [time=47.4s]: param_kd=2, param_n=2, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.64453125
[iter=349] [PID=21648] [time=56.8s]: param_kd=6, param_n=3, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=350] [PID=21648] [time=42.5s]: param_kd=5, param_n=2, param_alpha=15, param_delta=0.16842105263157897 -> accuracy=0.6484375
[iter=351] [PID=21648] [time=41.2s]: param_kd=4, param_n=2, param_alpha=10, param_delta=0.16842105263157897 -> accuracy=0.6484375
[iter=352] [PID=21648] [time=49.6s]: param_kd=8, param_n=2, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=353] [PID=21648] [time=105.9s]: param_kd=6, param_n=3, param_alpha=9, param_delta=0.21578947368421053 -> accuracy=0.12109375
[iter=354] [PID=21648] [time=58.2s]: param_kd=5, param_n=3, param_alpha=7, param_delta=0.12105263157894737 -> accuracy=0.71875
[iter=355] [PID=21648] [time=41.9s]: param_kd=7, param_n=2, param_alpha=10, param_delta=0.14473684210526316 -> accuracy=0.6484375
[iter=356] [PID=21648] [time=56.1s]: param_kd=6, param_n=3, param_alpha=14, param_delta=0.21578947368421053 -> accuracy=0.7421875
[iter=357] [PID=21648] [time=123.3s]: param_kd=4, param_n=3, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=358] [PID=21648] [time=48.2s]: param_kd=7, param_n=3, param_alpha=9, param_delta=0.21578947368421053 -> accuracy=0.12109375
[iter=359] [PID=21648] [time=76.5s]: param_kd=8, param_n=3, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=360] [PID=21648] [time=64.9s]: param_kd=3, param_n=3, param_alpha=18, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=361] [PID=21648] [time=50.9s]: param_kd=3, param_n=2, param_alpha=16, param_delta=0.21578947368421053 -> accuracy=0.6484375
[iter=362] [PID=21648] [time=42.8s]: param_kd=4, param_n=2, param_alpha=9, param_delta=0.19210526315789472 -> accuracy=0.12109375
[iter=363] [PID=21648] [time=59.7s]: param_kd=6, param_n=3, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=364] [PID=21648] [time=57.3s]: param_kd=5, param_n=3, param_alpha=12, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=365] [PID=21648] [time=77.2s]: param_kd=7, param_n=3, param_alpha=11, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=366] [PID=21648] [time=99.8s]: param_kd=9, param_n=3, param_alpha=9, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=367] [PID=21648] [time=49.6s]: param_kd=7, param_n=3, param_alpha=8, param_delta=0.21578947368421053 -> accuracy=0.12109375
[iter=368] [PID=21648] [time=78.8s]: param_kd=8, param_n=3, param_alpha=11, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=369] [PID=21648] [time=43.9s]: param_kd=8, param_n=2, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=370] [PID=21648] [time=43.2s]: param_kd=6, param_n=2, param_alpha=13, param_delta=0.21578947368421053 -> accuracy=0.6484375
[iter=371] [PID=21648] [time=50.4s]: param_kd=8, param_n=3, param_alpha=7, param_delta=0.09736842105263158 -> accuracy=0.70703125
[iter=372] [PID=21648] [time=44.1s]: param_kd=3, param_n=2, param_alpha=10, param_delta=0.14473684210526316 -> accuracy=0.62109375
[iter=373] [PID=21648] [time=45.4s]: param_kd=8, param_n=2, param_alpha=11, param_delta=0.14473684210526316 -> accuracy=0.65625
[iter=374] [PID=21648] [time=120.7s]: param_kd=4, param_n=3, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=375] [PID=21648] [time=43.5s]: param_kd=2, param_n=2, param_alpha=8, param_delta=0.16842105263157897 -> accuracy=0.12109375
[iter=376] [PID=21648] [time=53.7s]: param_kd=6, param_n=3, param_alpha=10, param_delta=0.12105263157894737 -> accuracy=0.71484375
[iter=377] [PID=21648] [time=44.0s]: param_kd=5, param_n=2, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=378] [PID=21648] [time=47.5s]: param_kd=2, param_n=2, param_alpha=10, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=379] [PID=21648] [time=67.1s]: param_kd=8, param_n=3, param_alpha=11, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=380] [PID=21648] [time=39.6s]: param_kd=4, param_n=2, param_alpha=15, param_delta=0.09736842105263158 -> accuracy=0.49609375
[iter=381] [PID=21648] [time=41.2s]: param_kd=4, param_n=2, param_alpha=10, param_delta=0.16842105263157897 -> accuracy=0.6484375
[iter=382] [PID=21648] [time=98.9s]: param_kd=9, param_n=3, param_alpha=10, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=383] [PID=21648] [time=96.8s]: param_kd=3, param_n=3, param_alpha=10, param_delta=0.12105263157894737 -> accuracy=0.671875
[iter=384] [PID=21648] [time=63.0s]: param_kd=7, param_n=3, param_alpha=13, param_delta=0.12105263157894737 -> accuracy=0.70703125
[iter=385] [PID=21648] [time=43.1s]: param_kd=7, param_n=2, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.6484375
[iter=386] [PID=21648] [time=55.9s]: param_kd=6, param_n=3, param_alpha=13, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=387] [PID=21648] [time=59.9s]: param_kd=5, param_n=3, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=388] [PID=21648] [time=51.9s]: param_kd=4, param_n=3, param_alpha=5, param_delta=0.21578947368421053 -> accuracy=0.12109375
[iter=389] [PID=21648] [time=45.5s]: param_kd=7, param_n=3, param_alpha=7, param_delta=0.0736842105263158 -> accuracy=0.58203125
[iter=390] [PID=21648] [time=57.0s]: param_kd=10, param_n=3, param_alpha=12, param_delta=0.14473684210526316 -> accuracy=0.7421875
[iter=391] [PID=21648] [time=47.8s]: param_kd=2, param_n=2, param_alpha=12, param_delta=0.16842105263157897 -> accuracy=0.62890625
[iter=392] [PID=21648] [time=43.2s]: param_kd=4, param_n=2, param_alpha=13, param_delta=0.14473684210526316 -> accuracy=0.625
[iter=393] [PID=21648] [time=55.4s]: param_kd=6, param_n=3, param_alpha=12, param_delta=0.14473684210526316 -> accuracy=0.73828125
[iter=394] [PID=21648] [time=60.5s]: param_kd=2, param_n=3, param_alpha=12, param_delta=0.16842105263157897 -> accuracy=0.71875
[iter=395] [PID=21648] [time=58.4s]: param_kd=6, param_n=3, param_alpha=10, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=396] [PID=21648] [time=70.3s]: param_kd=8, param_n=3, param_alpha=9, param_delta=0.14473684210526316 -> accuracy=0.7421875
[iter=397] [PID=21648] [time=72.1s]: param_kd=2, param_n=3, param_alpha=10, param_delta=0.21578947368421053 -> accuracy=0.12109375
[iter=398] [PID=21648] [time=76.2s]: param_kd=8, param_n=3, param_alpha=12, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=399] [PID=21648] [time=64.7s]: param_kd=3, param_n=3, param_alpha=13, param_delta=0.19210526315789472 -> accuracy=0.7421875
[iter=400] [PID=21648] [time=57.1s]: param_kd=6, param_n=3, param_alpha=12, param_delta=0.16842105263157897 -> accuracy=0.7421875
[iter=401] [PID=21648] [time=61.2s]: param_kd=8, param_n=3, param_alpha=6, param_delta=0.09736842105263158 -> accuracy=0.71484375
[iter=402] [PID=21648] [time=61.3s]: param_kd=9, param_n=3, param_alpha=10, param_delta=0.14473684210526316 -> accuracy=0.7421875
